GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
11004;247;19.07.2020;Zürich Barracudas II;1;0;6;0;0;0;2nd base off Bundi/Bundi;0;0;by Bundi;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;4;2;2;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0.5;0.75;0.5;1.25;1;4;-.--;0
11004;247;19.07.2020;Zürich Barracudas II;2;0;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3771;Kästli, Ma. MUS;18;3;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Embrach Mustangs;0/0;0.333;0.333;0.333;0.667;.---;-.--;0;0.33
11004;247;19.07.2020;Zürich Barracudas II;2;1;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;7016;Meier, Se. FRO;17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Sissach Frogs;0/1;0;0;0;0;.---;-.--;0;1
11004;247;19.07.2020;Zürich Barracudas II;3;0;8;0;0;0;2nd base off Vonderschmitt/Bundi ,2nd base off Bundi/Bundi;0;0;0;by Bundi;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;4;3;2;2;1;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;1;Zürich Lions;01. Feb;0.667;0.75;0.667;1.417;1;4;-.--;0
11004;247;19.07.2020;Zürich Barracudas II;4;0;2;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;4;4;1;1;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;Zürich Lions;01. Apr;0.25;0.25;0.25;0.5;.---;-.--;0;0.5
11004;247;19.07.2020;Zürich Barracudas II;5;0;3;0;0;0;0;0;1st base by Bundi;0;0;0;2020;VR;NLB;9121;Werder, Ni. LIO;10;4;4;1;2;1;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;1;0;0;3;Zürich Lions;0/2;0.5;0.5;0.5;1;.---;-.--;0;0.25
11004;247;19.07.2020;Zürich Barracudas II;6;0;7;0;0;0;0;home by Vonderschmitt/Bundi;0;0;0;0;2020;VR;NLB;21430;Rosario Sepulveda, Ra. LIO;11;4;3;2;2;1;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;Zürich Lions;01. Jan;0.667;0.75;0.667;1.417;0;4;-.--;0
11004;247;19.07.2020;Zürich Barracudas II;7;0;5;Vonderschmitt;0;0;0;0;0;0;0;0;2020;VR;NLB;3750;Inauen, An. LIO;12;4;4;0;2;1;1;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;Zürich Lions;01. Feb;0.5;0.5;0.75;1.25;.---;-.--;0;0.25
11004;247;19.07.2020;Zürich Barracudas II;8;0;1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4119;Stevens, Ne. LIO;12;3;3;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;Zürich Lions;0/2;0.333;0.333;0.333;0.667;.---;-.--;0;0.33
11004;247;19.07.2020;Zürich Barracudas II;8;1;1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4038;Sanchez, Ra. LIO;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Zürich Lions;0/0;.---;.---;.---;.---;.---;-.--;-.--;-.--
11004;247;19.07.2020;Zürich Barracudas II;9;0;4;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3770;Kästli, Da. MUS;17;4;4;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;Embrach Mustangs;02. Apr;0.5;0.5;0.5;1;.---;-.--;-.--;0
11004;247;19.07.2020;Zürich Lions;1;0;8;0;0;0;2nd base off Stevens/Dreiding;2nd base by Stevens/Dreiding;0;0;0;0;2020;VR;NLB;26400;Del Valle Diaz, El. BAR;15;4;3;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;Zürich Barracudas II;0/1;0.333;0.5;0.333;0.833;0.5;4;1;0.33
11004;247;19.07.2020;Zürich Lions;2;0;6;0;0;0;0;0;0;0;0;0;2020;VR;NLB;29170;Ventura Rosado, An. BAR;15;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;Zürich Barracudas II;0/2;0;0;0;0;.---;-.--;0;0.25
11004;247;19.07.2020;Zürich Lions;3;0;2;Stevens;0;0;0;0;0;by Stevens;0;0;2020;VR;NLB;3531;Bundi, Li. BAR;15;4;2;1;1;0;1;0;0;2;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;Zürich Barracudas II;0/1;0.5;0.75;1;1.75;.---;4;-.--;0
11004;247;19.07.2020;Zürich Lions;4;0;5;Stevens ,Stevens;0;0;0;0;0;0;0;0;2020;VR;NLB;24327;Pedroso Munoz, Yo. BAR;15;4;3;3;2;2;2;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Zürich Barracudas II;02. Feb;0.667;0.75;1.333;2.083;.---;4;-.--;0
11004;247;19.07.2020;Zürich Lions;5;0;7;0;0;0;2nd base off Sanchez/Dreiding;0;0;0;0;0;2020;VR;NLB;19956;Hernandez, Lu. BAR;8;4;3;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3;Zürich Barracudas II;0/2;0;0.25;0;0.25;1;4;-.--;0
11004;247;19.07.2020;Zürich Lions;6;0;1 ,9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4187;Vonderschmitt, Ke. BAR;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Zürich Barracudas II;0/0;.---;1;.---;.---;.---;1;-.--;-.--
11004;247;19.07.2020;Zürich Lions;6;0;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;9085;Gall, Pe. BAR;11;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;Zürich Barracudas II;0/2;0;0;0;0;.---;-.--;-.--;0
11004;247;19.07.2020;Zürich Lions;7;0;3;Sanchez;0;0;0;0;0;0;0;0;2020;VR;NLB;3862;Meier, Mi. BAR;10;4;3;0;2;2;1;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Zürich Barracudas II;02. Feb;0.667;0.75;1;1.75;.---;4;-.--;0
11004;247;19.07.2020;Zürich Lions;8;0;10 ,1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;9073;Bundi, Fa. BAR;15;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;Zürich Barracudas II;0/2;0;0;0;0;.---;-.--;-.--;0
11004;247;19.07.2020;Zürich Lions;9;0;4;0;0;0;2nd base off Stevens/Dreiding;0;0;0;0;0;2020;VR;NLB;9071;Brändli, Si. BAR;2;4;4;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;Zürich Barracudas II;0/1;0.25;0.25;0.25;0.5;1;-.--;0;0.25
