GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
10997;204;13.06.2020;Embrach Mustangs;1;0;6;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3543;Campbell, Ja. LIO;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;0.67
10997;204;13.06.2020;Embrach Mustangs;2;0;7;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4119;Stevens, Ne. LIO;12;3;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;Zürich Lions;0/0;0;0.667;0;0.667;.---;1.5;-.--;0
10997;204;13.06.2020;Embrach Mustangs;3;0;8;0;0;0;2nd base off Byrnes/Kästli;0;0;0;0;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;3;3;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;Zürich Lions;0/0;0.333;0.333;0.333;0.667;1;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;3;1;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;21430;Rosario Sepulveda, Ra. LIO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;.---;.---;.---;.---;.---;-.--;-.--;-.--
10997;204;13.06.2020;Embrach Mustangs;4;0;2;Byrnes;0;0;0;0;0;0;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;3;3;2;2;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Zürich Lions;01. Jan;0.667;0.667;1;1.667;.---;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;5;0;5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3992;Reyes, Ca. LIO;9;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;1;1;1;2;.---;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;5;1;4;Byrnes;0;0;0;0;0;0;0;0;2020;VR;NLB;3640;Frei, Ka. LIO;13;2;2;1;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;0.5;0.5;1;1.5;.---;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;6;0;4 ,5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;3;3;0;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;02. Feb;0.667;0.667;0.667;1.333;.---;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;7;0;3;0;0;0;0;0;0;0;0;0;2020;VR;NLB;6388;Kessler, Be. LIO;9;3;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;0.333;0.333;0.333;0.667;.---;-.--;-.--;0
10997;204;13.06.2020;Embrach Mustangs;8;0;1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4038;Sanchez, Ra. LIO;12;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;Zürich Lions;0/1;0;0;0;0;.---;-.--;0;0.33
10997;204;13.06.2020;Embrach Mustangs;9;0;9 ,8;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3678;Gränz, Mi. LIO;14;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;1;0;6;0;0;0;2nd base off Sanchez/Dreiding ,2nd base off Sanchez/Dreiding;0;0;by Sanchez;0;0;2020;VR;NLB;3745;Imhof, Be. MUS;14;4;3;1;2;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;Embrach Mustangs;0/0;0.667;0.75;0.667;1.417;1;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;2;0;2;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3771;Kästli, Ma. MUS;18;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;Embrach Mustangs;0/2;0;0;0;0;.---;-.--;0;0.25
10997;204;13.06.2020;Zürich Lions;3;0;7;0;0;0;2nd base off Sanchez/Dreiding ,3rd base off Sanchez/Dreiding ,2nd base off Sanchez/Dreiding;0;0;0;0;0;2020;VR;NLB;29093;Azor Kery, Jh. MUS;16;4;3;2;2;1;0;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;Embrach Mustangs;01. Jan;0.667;0.75;0.667;1.417;1;4;-.--;0
10997;204;13.06.2020;Zürich Lions;4;0;8;0;0;0;2nd base off Sanchez/Dreiding;0;0;by Sanchez;0;0;2020;VR;NLB;21143;Castillo Guzman, Ma. MUS;12;4;3;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;2;Embrach Mustangs;0/2;0.333;0.5;0.333;0.833;1;-.--;0;0.33
10997;204;13.06.2020;Zürich Lions;5;0;4;0;0;0;0;0;0;by Sanchez ,by Sanchez;0;0;2020;VR;NLB;4194;Walser, Ol. MUS;10;4;1;0;1;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;Embrach Mustangs;01. Jan;1;1;1;2;.---;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;6;0;10;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3435;Albrecht, Ni. MUS;16;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;Embrach Mustangs;0/3;0;0;0;0;.---;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;7;0;3;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3770;Kästli, Da. MUS;17;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;Embrach Mustangs;0/2;0;0;0;0;.---;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;8;0;9;0;0;0;3rd base off Sanchez/Dreiding;0;0;0;0;0;2020;VR;NLB;4007;Ritzmann, Je. MUS;11;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Embrach Mustangs;0/0;0;0;0;0;1;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;8;1;11 ,9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;15242;Fernandes, Ri. MUS;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Embrach Mustangs;0/0;0;0;0;0;.---;-.--;-.--;0
10997;204;13.06.2020;Zürich Lions;9;0;5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;17471;Augsburger, An. MUS;14;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Embrach Mustangs;0/0;0;0;0;0;.---;-.--;0;0.33
10997;204;13.06.2020;Zürich Lions;10;0;1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3542;Byrnes, Ch. MUS;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Embrach Mustangs;0/0;.---;.---;.---;.---;.---;-.--;-.--;-.--
