GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
10994;223;28.06.2020;Zürich Barracudas II;1;0;6;0;0;0;3rd base off Scheffler/Litscher ,3rd base off Scheffler/Litscher;0;0;0;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;3;2;1;1;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0.5;0.667;0.5;1.167;1;3;-.--;0
10994;223;28.06.2020;Zürich Barracudas II;2;0;9;0;0;0;2nd base off Scheffler/Litscher;0;0;0;0;0;2020;VR;NLB;3640;Frei, Ka. LIO;13;3;2;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;1;Zürich Lions;0/1;0;0.333;0;0.333;1;3;0.5;1
10994;223;28.06.2020;Zürich Barracudas II;3;0;5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;3;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;3;Zürich Lions;0/2;0;0;0;0;.---;-.--;0;0.67
10994;223;28.06.2020;Zürich Barracudas II;4;0;8;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;Zürich Lions;0/1;0;0;0;0;.---;-.--;0;0.5
10994;223;28.06.2020;Zürich Barracudas II;5;0;2;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3750;Inauen, An. LIO;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;Zürich Lions;0/1;0;0;0;0;.---;-.--;0;1
10994;223;28.06.2020;Zürich Barracudas II;6;0;4 ,1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4038;Sanchez, Ra. LIO;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10994;223;28.06.2020;Zürich Barracudas II;7;0;7;0;0;0;0;2nd base by Scheffler/Litscher;0;by Scheffler;0;0;2020;VR;NLB;3678;Gränz, Mi. LIO;14;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0.5;0;0.5;0;-.--;0;1
10994;223;28.06.2020;Zürich Barracudas II;8;0;3;0;0;0;0;0;1st base by Scheffler;0;0;0;2020;VR;NLB;9121;Werder, Ni. LIO;10;2;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0.5;0;0.5;.---;2;1;1
10994;223;28.06.2020;Zürich Barracudas II;9;0;1 ,4;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4119;Stevens, Ne. LIO;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10994;223;28.06.2020;Zürich Lions;1;0;8;0;0;0;0;0;0;0;0;0;2020;VR;NLB;26400;Del Valle Diaz, El. BAR;15;4;4;0;1;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;Zürich Barracudas II;01. Mär;0.25;0.25;0.25;0.5;.---;-.--;0;0.25
