GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
10984;279;23.08.2020;Wil Pirates II;1;0;7;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3678;Gränz, Mi. LIO;14;5;4;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;2;5;Zürich Lions;0/3;0;0.2;0;0.2;.---;5;1;0.25
10984;279;23.08.2020;Wil Pirates II;2;0;6;Borando;0;0;0;0;0;0;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;5;4;1;1;0;1;0;0;2;1;0;0;0;1;3;0;0;0;0;0;0;0;7;4;Zürich Lions;0/2;0.25;0.4;0.5;0.9;.---;5;0.33;0.75
10984;279;23.08.2020;Wil Pirates II;3;0;4;0;0;0;3rd base off Borando/Scherrer;0;0;0;0;0;2020;VR;NLB;3640;Frei, Ka. LIO;13;5;5;1;1;3;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;0;2;Zürich Lions;01. Mär;0.2;0.2;0.2;0.4;1;-.--;0;0.4
10984;279;23.08.2020;Wil Pirates II;4;0;8;0;0;7th inning off Garcia Jover 0 on,2 out;2nd base off Borando/Scherrer ,3rd base off Borando/Scherrer;0;0;0;0;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;5;4;2;2;1;0;0;1;5;1;2;0;0;1;1;0;0;0;0;0;1;0;1;3;Zürich Lions;01. Mär;0.5;0.6;1.25;1.85;1;5;1;0.25
10984;279;23.08.2020;Wil Pirates II;5;0;1;Garcia Jover;0;0;2nd base off Borando/Scherrer ,2nd base off Borando/Scherrer ,3rd base off Garcia Jover/Scherrer;0;0;by Borando;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;5;3;2;2;2;1;0;0;3;1;3;0;0;1;1;1;0;0;0;0;2;0;7;3;Zürich Lions;0/1;0.667;0.8;1;1.8;1;5;1;0.33
10984;279;23.08.2020;Wil Pirates II;6;0;3;0;0;0;2nd base off Garcia Jover/Scherrer;0;0;0;0;0;2020;VR;NLB;3992;Reyes, Ca. LIO;9;5;5;0;2;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;2;2;Zürich Lions;01. Mär;0.4;0.4;0.4;0.8;1;-.--;0;0.2
10984;279;23.08.2020;Wil Pirates II;7;0;2;0;0;0;2nd base off Borando/Scherrer ,3rd base off Borando/Scherrer;0;0;0;0;0;2020;VR;NLB;3543;Campbell, Ja. LIO;7;5;5;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;4;4;Zürich Lions;0/3;0.2;0.2;0.2;0.4;1;-.--;-.--;0
10984;279;23.08.2020;Wil Pirates II;8;0;9;0;0;0;2nd base off Garcia Jover/Scherrer;0;0;by Garcia Jover;0;0;2020;VR;NLB;21250;Djordjevic, Kr. LIO;8;4;2;2;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;2;0;3;1;Zürich Lions;0/1;0.5;0.75;0.5;1.25;1;4;1;0.5
10984;279;23.08.2020;Wil Pirates II;9;0;5;Garcia Jover;0;0;0;0;0;0;0;0;2020;VR;NLB;6388;Kessler, Be. LIO;9;4;3;0;2;2;1;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;Zürich Lions;01. Feb;0.667;0.75;1;1.75;.---;4;-.--;0
10984;279;23.08.2020;Zürich Lions;1;0;1 ,5;0;0;0;2nd base off Dreiding/Campbell ,3rd base off Dreiding/Campbell;0;0;0;0;0;2020;VR;NLB;3499;Borando, Fa. WP2;14;5;4;2;1;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;0;1;0;2;3;Wil Pirates II;01. Feb;0.25;0.4;0.25;0.65;1;5;1;0.25
10984;279;23.08.2020;Zürich Lions;2;0;4;0;0;0;2nd base off Dreiding/Campbell;2nd base by Dreiding/Campbell;0;0;0;0;2020;VR;NLB;3651;Garateix, Ke. WP2;15;4;1;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;1;0;0;0;Wil Pirates II;0/0;0;0.75;0;0.75;0.5;1.33;-.--;0
