GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
10996;203;13.06.2020;Embrach Mustangs;1;0;6;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3543;Campbell, Ja. LIO;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Zürich Lions;0/0;0;0;0;0;.---;-.--;-.--;0
10996;203;13.06.2020;Embrach Mustangs;2;0;2;0;0;0;0;0;0;by Kästli;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0.333;0;0.333;.---;-.--;0;0.5
10996;203;13.06.2020;Embrach Mustangs;3;0;8;Kästli;0;0;0;0;0;0;0;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;3;3;1;1;0;1;0;0;2;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;Zürich Lions;0/1;0.333;0.333;0.667;1;.---;-.--;0;0.33
10996;203;13.06.2020;Embrach Mustangs;4;0;1 ,4;Kästli;0;0;0;0;0;0;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;3;3;1;1;1;1;0;0;2;1;0;0;0;0;2;0;0;0;0;0;1;0;0;1;Zürich Lions;01. Feb;0.333;0.333;0.667;1;.---;-.--;0;0.67
10996;203;13.06.2020;Embrach Mustangs;5;0;5 ,3;Kästli;0;0;0;0;0;0;0;0;2020;VR;NLB;3992;Reyes, Ca. LIO;9;3;3;0;1;1;1;0;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;1;1;Zürich Lions;01. Feb;0.333;0.333;0.667;1;.---;-.--;0;0.67
10996;203;13.06.2020;Embrach Mustangs;6;0;7;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3678;Gränz, Mi. LIO;14;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;Zürich Lions;0/1;0;0;0;0;.---;-.--;0;0.5
10996;203;13.06.2020;Embrach Mustangs;6;1;7;0;0;0;0;0;0;0;0;0;2020;VR;NLB;21430;Rosario Sepulveda, Ra. LIO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;.---;.---;.---;.---;.---;-.--;-.--;-.--
10996;203;13.06.2020;Embrach Mustangs;7;0;4 ,1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;21180;Hernandez, Le. LIO;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10996;203;13.06.2020;Embrach Mustangs;8;0;3;0;0;0;0;0;0;0;0;0;2020;VR;NLB;6388;Kessler, Be. LIO;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10996;203;13.06.2020;Embrach Mustangs;8;1;5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4038;Sanchez, Ra. LIO;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10996;203;13.06.2020;Embrach Mustangs;9;0;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3640;Frei, Ka. LIO;13;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;1;1;1;2;.---;-.--;-.--;0
10996;203;13.06.2020;Embrach Mustangs;9;1;11 ,9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;26403;Figueredo Hernández, Al. LIO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
