GameID;GameNumber;GameDate;Opponent;Spot;Sub;Pos;2Boff;3Boff;HRoff;SBoff;CSby;PickBy;HBPby;IBBBy;CIinn;Year;RoundName;League;PlayerID;Player;G;PA;AB;R;H;RBI;2B;3B;HR;TB;XBH;SB;CS;Pick;BB;SO;HBP;S;SF;IBB;GIDP;2-out RBI;CI;RLISC;LOB;Teamname;RISP;BA;OBP;SLG;OPS;SBPct;PA/BB;BB/SO;SO/AB
10993;236;13.08.2020;Wil Pirates II;1;0;6;0;0;0;2nd base off Sutter/Scherrer ,2nd base off Sutter/Scherrer;0;0;0;0;0;2020;VR;NLB;3543;Campbell, Ja. LIO;7;4;1;1;0;0;0;0;0;0;0;2;0;0;3;1;0;0;0;0;0;1;0;1;1;Zürich Lions;0/1;0;0.75;0;0.75;1;1.33;3;1
10993;236;13.08.2020;Wil Pirates II;2;0;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3678;Gränz, Mi. LIO;14;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;Zürich Lions;0/0;0;0;0;0;.---;-.--;0;1
10993;236;13.08.2020;Wil Pirates II;2;1;9;0;0;0;0;0;0;0;0;0;2020;VR;NLB;21430;Rosario Sepulveda, Ra. LIO;11;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;Zürich Lions;0/0;.---;1;.---;.---;.---;1;-.--;-.--
10993;236;13.08.2020;Wil Pirates II;3;0;8;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4128;Streicher, Ma. LIO;16;4;3;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;2;4;Zürich Lions;0/3;0;0.25;0;0.25;.---;4;0.5;0.67
10993;236;13.08.2020;Wil Pirates II;4;0;10 ,5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3594;Dreiding, Ma. LIO;16;4;3;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;2;Zürich Lions;0/2;0;0.25;0;0.25;.---;4;0.5;0.67
10993;236;13.08.2020;Wil Pirates II;5;0;5;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3992;Reyes, Ca. LIO;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;Zürich Lions;0/1;0;0;0;0;.---;-.--;0;1
10993;236;13.08.2020;Wil Pirates II;5;1;5 ,3;0;0;0;0;0;0;0;0;0;2020;VR;NLB;6388;Kessler, Be. LIO;9;2;2;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;0.5;0.5;0.5;1;.---;-.--;0;0.5
10993;236;13.08.2020;Wil Pirates II;6;0;7;0;0;0;0;0;0;0;0;0;2020;VR;NLB;3916;Novas Gil, Lu. LIO;16;4;4;1;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;0.5;0.5;0.5;1;.---;-.--;-.--;0
10993;236;13.08.2020;Wil Pirates II;7;0;3;0;0;0;0;0;0;0;0;0;2020;VR;NLB;9121;Werder, Ni. LIO;10;2;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zürich Lions;01. Jan;0.5;0.5;0.5;1;.---;-.--;-.--;0
10993;236;13.08.2020;Wil Pirates II;7;1;1 ,1;0;0;0;0;0;0;0;0;0;2020;VR;NLB;4038;Sanchez, Ra. LIO;12;2;2;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;Zürich Lions;0/1;0.5;0.5;0.5;1;.---;-.--;0;0.5
